timeindex,NO-electricity,SE-biomass-bus,CH-electricity,BE-biomass-bus,AT-electricity,DK-electricity,LU-electricity,BE-electricity,DE-electricity,CH-biomass-bus,NL-electricity,NL-biomass-bus,DE-flex-decentral_heat-bus,SE-electricity,DE-decentral_heat-bus,PL-biomass-bus,DK-biomass-bus,LU-biomass-bus,AT-biomass-bus,CZ-electricity,DE-biomass-bus,PL-electricity,NO-biomass-bus,CZ-biomass-bus,FR-biomass-bus,FR-electricity
2050-04-03 04:00:00,69.4934291581,0.0,129.443476734,9.51626193204,88.4477907065,69.4934291581,88.4477907065,91.1832893882,85.7943569853,28.1489731694,88.4477907065,8.18407407407,28.5981189951,71.6427104723,0.0,5.6383962963,-1.0467,0.0,8.18407407407,85.7943569853,0.0,83.2205262758,-1.0467,6.89185185185,30.0986321335,133.446883231
2050-04-03 05:00:00,69.4934291581,7.1054273576e-15,129.443476734,9.51626193204,88.4477907065,69.4934291581,88.4477907065,91.1832893882,85.7943569853,28.1489731694,88.4477907065,8.18407407407,28.5981189951,71.6427104723,0.0,5.6383962963,-1.0467,0.0,8.18407407407,85.7943569853,0.0,83.2205262758,-1.0467,6.89185185185,30.0986321335,133.446883231
2050-04-03 06:00:00,69.4934291581,0.0,129.443476734,9.51626193204,88.4477907065,69.4934291581,88.4477907065,91.1832893882,85.7943569853,28.1489731694,88.4477907065,8.18407407407,28.5981189951,71.6427104723,0.0,5.6383962963,-1.0467,0.0,8.18407407407,85.7943569853,0.0,83.2205262758,-1.0467,6.89185185185,30.0986321335,133.446883231
2050-04-03 07:00:00,69.4934291581,0.0,129.443476734,9.51626193204,76.1427468087,69.4934291581,76.1427468087,91.1832893882,73.8584644044,28.1489731694,88.4477907065,8.18407407407,24.6194881348,71.6427104723,0.0,7.1054273576e-15,-1.0467,0.0,2.19151769582,73.8584644044,0.0,71.6427104723,-1.0467,1.07907216495,30.0986321335,133.446883231
2050-04-03 08:00:00,69.4934291581,7.1054273576e-15,96.3326075505,3.33836875858,73.8584644044,69.4934291581,73.8584644044,78.4976771223,71.6427104723,12.0239798771,76.1427468087,2.19151769582,23.8809034908,71.6427104723,0.0,-1.0467,-1.0467,0.0,1.07907216495,71.6427104723,0.0,69.4934291581,-1.0467,2.13162820728e-14,13.4862241001,99.3351624232
2050-04-03 09:00:00,69.4934291581,1.42108547152e-14,96.3326075505,1.07907216495,71.6427104723,69.4934291581,71.6427104723,73.8584644044,69.4934291581,12.0239798771,71.6427104723,1.42108547152e-14,23.164476386,71.6427104723,0.0,-2.061999,-1.0467,0.0,7.1054273576e-15,69.4934291581,0.0,67.4086262834,-1.0467,-1.0467,13.4862241001,99.3351624232
2050-04-03 10:00:00,69.4934291581,7.1054273576e-15,96.3326075505,1.07907216495,71.6427104723,69.4934291581,71.6427104723,73.8584644044,69.4934291581,12.0239798771,71.6427104723,1.42108547152e-14,23.164476386,71.6427104723,0.0,-2.061999,-1.0467,0.0,1.42108547152e-14,69.4934291581,0.0,67.4086262834,-1.0467,-1.0467,13.4862241001,99.3351624232
2050-04-03 11:00:00,69.4934291581,7.1054273576e-15,73.8584644044,1.07907216495,71.6427104723,69.4934291581,71.6427104723,73.8584644044,69.4934291581,1.07907216495,71.6427104723,1.42108547152e-14,23.164476386,71.6427104723,0.0,-2.061999,-1.0467,0.0,7.1054273576e-15,69.4934291581,0.0,67.4086262834,-1.0467,-1.0467,2.19151769582,76.1427468087
2050-04-03 12:00:00,69.4934291581,1.42108547152e-14,73.8584644044,1.07907216495,71.6427104723,69.4934291581,71.6427104723,73.8584644044,69.4934291581,1.07907216495,71.6427104723,1.42108547152e-14,23.164476386,71.6427104723,0.0,-2.061999,-1.0467,0.0,1.42108547152e-14,69.4934291581,0.0,67.4086262834,-1.0467,-1.0467,2.19151769582,76.1427468087
2050-04-03 13:00:00,69.4934291581,7.1054273576e-15,73.8584644044,1.07907216495,71.6427104723,69.4934291581,71.6427104723,73.8584644044,69.4934291581,1.07907216495,71.6427104723,1.42108547152e-14,23.164476386,71.6427104723,0.0,-2.061999,-1.0467,0.0,1.42108547152e-14,69.4934291581,0.0,67.4086262834,-1.0467,-1.0467,2.19151769582,76.1427468087
